"Area","timePeriod","cluster","cv0","yield0","cv1","yield1","cv2","yield2","cv3","yield3","cv4","yield4","cv5","yield5","cv6","yield6","cv7","yield7","cv8","yield8","cv9","yield9"
"Madagascar",1969,3,0.0240967864931607,4587131.07856293,0.0187800156795537,5479653.87684794,0.0357260689385285,4590655.93586274,0.0395503581785936,6543739.36017801,0.0492710102830192,4967806.23282942,0.0255879130057369,4146589.54547514,0.0307103164403991,4366912.13615745,0.0390184753367722,8379546.64821229,0.0174594318362926,7115051.42771682,0.0240967864931607,4587131.07856293
"Thailand",1993,3,0.0326868977243509,8139288.20480415,0.028512366644751,8570061.66075116,0.0382495365497247,6929334.57387044,0.0585736882999982,12831947.6167412,0.0627141280002849,6374364.29379253,0.0105317512926742,6603871.51447082,0.017868093570541,9648127.92821357,0.0284746936321854,10311794.6059659,0.030988582428239,8861276.93023785,0.0326868977243509,8139288.20480415
"Norway",2001,3,0.0798974271397835,13361689.0749336,0.0584316095107963,2974905.71293923,0.176880157356454,5220537.57926238,0.0450096697776036,8795497.47776136,0.113004603759799,5993956.32789257,0.0210856994386664,8495036.2399057,0.0232892868311966,8782599.94225837,0.0671062833489861,10888519.7048191,0.0575360904196963,10874991.8885265,0.0798974271397835,13361689.0749336
"Uzbekistan",2009,3,0.0140099984632787,10834030.2399011,0.0765209568179478,9748981.68083976,0.0377302549452154,8801368.14399136,0.0544423150391756,17424245.3830598,0.0513787368211252,8530676.52438543,0.00930286950785651,9686384.48415031,0.013629948305375,11929018.61235,0.0396178392416588,10396290.9220299,0.039610830233699,9397298.45276649,0.0140099984632787,10834030.2399011
"Finland",1961,3,0.103745131264839,6769888.610502,0.058188388625424,3406934.73130396,0.0671949732088801,2396410.4112074,0.0360912387641243,7151210.06587456,0.0812657794933267,3516141.00879539,0.0810920605113446,2693644.28587448,0.113049601417882,2762182.79474883,0.0198003341045057,4912237.5610478,0.0419735336403018,8289993.98982996,0.103745131264839,6769888.610502
"Mongolia",1993,3,0.088897828692951,2458507.17216445,0.0626950112312131,4452961.21261436,0.14872730504674,5813827.98580615,0.0287595896747931,9189769.1574567,0.0788530503158011,6297894.26322615,0.0339225210594362,7172180.1944297,0.0995367042170746,3342898.17958559,0.0374195162139528,8820619.2754709,0.0588749382843351,8220265.54775729,0.088897828692951,2458507.17216445
"Russia",2001,3,0.0749679120548652,6387868.09710231,0.0104659240801617,7397055.04852589,0.0241150131938605,7332458.27913753,0.0409855854952676,13018004.9619682,0.0585213582912987,7156887.92940075,0.0180621207911563,8838144.93325968,0.0223444038613046,8194096.8626527,0.0558019273926048,11538427.1510747,0.0506443135830674,11403826.8619272,0.0749679120548652,6387868.09710231
"Finland",1985,3,0.173753554885071,10244920.8302862,0.0691062418030659,2210736.03013449,0.0847932764208064,3673572.23095725,0.0567316499074951,8084124.59154294,0.0855854783005539,5479792.2487701,0.029957961499715,5957021.24120329,0.0640240091139182,11371814.8465896,0.0502234510581653,10388855.0728285,0.0513384030563407,8143386.22624545,0.173753554885071,10244920.8302862
"Guyana",1977,3,0.0660053972862403,11715140.6416246,0.0303720388676991,6141044.94210206,0.0341748296617078,5560487.90158761,0.119091876157972,14246559.7292899,0.0476580072971534,8311734.01926203,0.0378379411199622,5546664.33888823,0.0412458391728261,5301592.27860253,0.0473399131043189,10975162.0730239,0.0438913134766472,11673696.3540537,0.0660053972862403,11715140.6416246
"New Zealand",1961,3,0.07441715449556,10344327.5884644,0.0265227190573686,3662248.2436164,0.167961068517921,3659784.00543307,0.0463361321063544,6958558.8643192,0.0660703238743522,3616392.06636713,0.0428441827504446,3124744.1392385,0.0846040604695135,2737521.47696347,0.0287821751683788,6688185.32607081,0.0334484442253109,7414953.89444011,0.07441715449556,10344327.5884644
"Lao People's Democratic Republic",2009,3,0.0250517793927642,11144083.2726453,0.0431638721413938,12789288.3405002,0.0257763110841077,10144716.1612445,0.0557941358697264,18628314.3589243,0.109652740199278,11206735.6636507,0.0140353166252,10407078.694856,0.0158583089180309,12161545.7687959,0.0539092675787188,11755215.9763141,0.0381848721350093,12554829.132178,0.0250517793927642,11144083.2726453
"Timor-Leste",2009,3,0.11552568794771,4079771.40881687,0.0505251090680541,11142393.1020048,0.0249741646368408,9875724.45960778,0.058933421617311,19202486.1816754,0.121919204625993,11288366.0328422,0.012512680535794,10683389.8263383,0.0144878923981503,11581475.9160952,0.0561832641715131,11818249.1854768,0.0386292575499167,13269035.1184269,0.11552568794771,4079771.40881687
"Luxembourg",1993,3,NA,16244191.8719754,0.0254323368080659,5566967.65741512,0.117440335513085,6087392.6649933,0.0586491884259039,15034029.7423578,0.0720157004225891,6679637.59132823,0.0256745588523976,7284239.94995467,0.0267941544970727,7405297.33304526,0.0345062344168713,10105544.7944766,0.0417691724193042,8969312.29013958,NA,16244191.8719754
"United Kingdom",1961,3,0.0475176462385683,12513512.8869013,0.0537943677183057,3209608.61577014,0.0652166396232643,2323110.92205057,0.0359504682028551,7139273.4552406,0.0809531678703242,3453690.97695222,0.0775735877052961,2523990.07256798,0.10966742426113,2686791.73894664,0.0196083565710492,4712377.72742105,0.0417152444820361,8123489.49983381,0.0475176462385683,12513512.8869013
"United Kingdom",1969,3,0.0834855180507948,13265801.8581663,0.0325209618922836,4137898.08981508,0.0730763773376833,3068072.51633545,0.0395004499998197,7436657.57412911,0.0489139970187791,5402552.87591225,0.0360030489540756,4017848.73908309,0.0404342611483282,4776933.14436932,0.0504353558900796,8546063.3601428,0.0308141344521229,8439786.02611155,0.0834855180507948,13265801.8581663
"United Kingdom",1977,3,0.0852978326673318,16980887.407027,0.0621646793577754,4807610.5069847,0.0211932614773897,3548503.68396009,0.0720550454462513,12420386.6761075,0.0697073362419091,4719439.11516946,0.0378936949974472,4588995.94013686,0.0488468754957243,4477691.38922741,0.0487928760465126,9436713.10524635,0.0558226485565232,8585797.83156653,0.0852978326673318,16980887.407027
"United Kingdom",1985,3,0.0399511137189306,19071932.3483692,0.0748916395023125,2210801.69904322,0.0786434827101282,3447245.95387102,0.0566452837344108,8037561.96898727,0.0826684158132001,5355026.49328738,0.0295692441393386,5558209.75330885,0.0745389612685382,8466068.56433758,0.0446937982041077,9737991.93022587,0.0515435621211771,7751279.53761502,0.0399511137189306,19071932.3483692
"Sweden",1961,3,0.0918317442713567,10898329.6447878,0.0571838508875206,3358955.91246754,0.067889360452048,2382773.260058,0.0366668493466933,7070701.61345955,0.0809962730536741,3510184.14663245,0.0812129106224097,2588699.77644128,0.112935588799961,2762420.4643712,0.0196584168329814,4858827.33426798,0.0411604427630042,8205539.436121,0.0918317442713567,10898329.6447878
"Czech Republic",1993,3,0.030221421776149,13431887.4010078,0.0191871587921057,3390308.92328172,0.119758773158391,4943075.35454433,0.0550130261139993,13264511.90508,0.069865913905352,6509602.57031219,0.0183726063266941,5718880.1320511,0.0243981854812204,5991001.69367523,0.03222133799152,9194929.13854097,0.0417343254323204,8254013.15824831,0.030221421776149,13431887.4010078
"Canada",1969,3,0.0820631244841275,6705833.52838077,0.0305938854150278,4177949.61728782,0.0767770322271297,3088628.18982244,0.038120642140581,7271390.41836069,0.0477348337707412,5302677.32536746,0.0452666792653538,4161543.7369502,0.0384502022645756,4767943.81502457,0.0465080262781959,7968270.29147849,0.0303927486078276,8059569.46515094,0.0820631244841275,6705833.52838077
"Canada",1977,3,0.0810618156426306,7332296.23063371,0.0632889121007938,4737512.94112263,0.0215748852581178,3543368.81777735,0.0711418032771239,11118293.6623704,0.0674230812892301,4662536.08664457,0.0420247033135846,4677940.10955806,0.0508510099781769,4679604.4982102,0.0469441293058443,8704828.59830814,0.0534268716977455,7798675.36822643,0.0810618156426306,7332296.23063371
"Canada",1985,3,0.112432021098385,7724576.21076534,0.0716498673264936,5455440.45445482,0.0330094507195621,4095120.49967354,0.0861341064262022,11231163.7523543,0.0832770415887885,5444781.13928351,0.0363482121943876,5376275.07851414,0.0541243695344707,9176137.5957441,0.0443780596142346,10093843.4518471,0.0473541958648937,7834107.6659215,0.112432021098385,7724576.21076534
"Canada",1993,3,0.0482952580006192,8629486.29623627,0.0244161781746119,4307567.8732822,0.116677114225078,5775619.4150167,0.0549817792571576,13284910.3438399,0.0698348611235727,6565146.83425548,0.0197352310680949,6358292.71227987,0.0217400574876967,6311613.7201663,0.0328504432914801,9317698.64357226,0.0421404710812483,8404831.96436162,0.0482952580006192,8629486.29623627
"Canada",2001,3,0.0870093631982698,9038877.41972405,0.0496452380722201,6156156.37419818,0.129607491136585,5317318.9399242,0.0406332608204866,12999712.3368992,0.0598783583033033,7139967.55020827,0.0209061040496577,8793494.1548942,0.027486122214264,8503198.63101225,0.0582505712949214,11372224.6842058,0.0543736756586975,11409481.5809488,0.0870093631982698,9038877.41972405
"Angola",1993,3,0.0947931569729709,3431817.88886388,0.0284464434666326,8298286.0482772,0.0426837058198451,6376507.90437084,0.0635661947258803,13190119.80716,0.0570944997067682,6622604.77597724,0.0115111328115597,6437833.22597015,0.0254722259048182,9932507.88975733,0.0254794810168011,11213256.2347458,0.0281180763302272,9555095.26488918,0.0947931569729709,3431817.88886388
"Norway",1969,3,0.133085263267762,10963493.9267346,0.0778933970573048,4578564.19181607,0.0908565023853186,2509959.30364103,0.0481561037654998,7382325.74948257,0.0458771919686667,4709451.42709796,0.173521967471638,2739885.42850287,0.0432613356392064,4504225.0379048,0.034705692889895,6150395.65974917,0.0380565731551715,7978845.65970212,0.133085263267762,10963493.9267346
"Luxembourg",2009,3,0.0677036613877501,18130462.3250374,0.0947488318778006,14725096.0376708,0.0825249279395909,7014337.74161164,0.0657371363138189,19981426.5886239,0.0556476805906871,8987838.25891735,0.0100835632598802,11062585.0320573,0.0248306015850918,12411557.3788047,0.0406606547933364,11630934.7590049,0.0427034341397897,10552943.8506208,0.0677036613877501,18130462.3250374
"Denmark",2001,3,0.0371551350724,20224883.1029742,0.0531048425472979,2927065.9473062,0.165645410806557,5334997.83118204,0.041535827770567,9072410.4002927,0.112046759333712,5998065.05567537,0.0207635075774982,8159605.03382826,0.0258288732938151,8595153.13610372,0.0621510544595438,11514697.2362751,0.0545873940433837,11405367.1471323,0.0371551350724,20224883.1029742
"Equatorial Guinea",2001,3,0.0436260873452262,2633903.45340071,0.0364987842917369,15868266.9793236,0.0754969014219244,6598617.85627642,0.0964241329342141,13225813.2319448,0.0191531655329027,5173114.32549874,0.0201972971609433,9702451.0364088,0.0305415913074039,4591920.32854925,0.0451641951687527,5421294.71509888,0.0676875588993983,4604713.16423611,0.0436260873452262,2633903.45340071
"Hungary",1977,3,0.0638429186989247,14167383.29186,0.0525667598164057,4880300.39937634,0.0314756502617353,4728823.01162937,0.0721478296640166,11188865.1763819,0.0649085033166549,4669750.33510855,0.0372107541633744,4570186.94763353,0.0437487457660638,4355350.50121019,0.0469337869743904,9533037.06813181,0.0512537002829122,8816670.00282149,0.0638429186989247,14167383.29186
"Reunion",1961,3,0.111382828802386,16360251.1086114,0.0258287989862577,4796929.16095142,0.130122722344332,5280290.40829718,0.0502579678291127,10227876.9947499,0.054233342198671,5628025.19502362,0.00848061392573081,5341557.22999188,0.0217346543481393,6593389.19316258,0.0408944502526768,9648410.56864319,0.0372495068500179,7754303.77605577,0.111382828802386,16360251.1086114
"Reunion",1969,3,0.151919543859581,16397174.351002,0.02705627911038,5331482.3373674,0.0791256875473227,6040720.37704525,0.0969293477244248,7806941.42999522,0.0602981725459129,7315566.71775591,0.0247043851145698,6069211.19441904,0.0440096594220545,5522497.27391335,0.0510752516321145,11903443.0288125,0.0408387937862682,8557702.14146946,0.151919543859581,16397174.351002
"Libya",1961,3,0.144495261080608,1027228.27878083,0.0255449787716329,3336444.91200185,0.142132417698219,3422260.68571537,0.0525316512863872,6929075.47474813,0.0612835233551945,3551598.19610125,0.0355677710594105,2673938.65703344,0.0727311105820111,2638343.19898489,0.027157430901165,6382797.36351509,0.0322642887126826,7188418.3813531,0.144495261080608,1027228.27878083
"Ireland",1993,3,0.0933741438517541,22338920.0007302,0.0554598908599169,4421324.79670012,0.149527011369333,5861997.25404958,0.0297798500658118,9228852.94907078,0.0834329087189504,6590673.36641263,0.0402408057401037,6906753.75773787,0.07818212422975,3937300.53198502,0.034476561474049,8911266.44954368,0.0552266330313164,8614324.77237212,0.0933741438517541,22338920.0007302
"Iceland",1961,3,0.211441844508945,9359105.9427378,0.049392375869162,2769229.66378015,0.0858517454562128,4540457.90325448,0.0587063173414568,11060859.7955514,0.0694602619853841,5476050.76881666,0.0297080597243488,4105008.97850134,0.0657178198567883,5477039.36206721,0.0389614758002457,6395838.00226318,0.0648930909898924,10863506.249342,0.211441844508945,9359105.9427378
"Iceland",1969,3,0.213520657031727,6086520.3194291,0.0164307579821193,3145123.64908895,0.070539787311868,4183606.39910758,0.0841423681686905,12771264.494963,0.0825543949026219,6363648.0986564,0.0300248711768743,3927462.83878487,0.0405613151451312,5566939.01605475,0.0362011234954287,8028884.53427492,0.0552897292030138,11575481.7971318,0.213520657031727,6086520.3194291
"Iceland",1977,3,0.364293129002423,8140510.75207363,0.0491414228544998,2902462.00536526,0.0483674543319305,4892952.06845989,0.0315883044767895,14281207.4924127,0.0806469838820962,6723234.50766745,0.0368952362482883,5413066.07786734,0.106519718509386,3976341.69207762,0.0513879503011909,8896751.88862107,0.115128792854735,9879468.02000999,0.364293129002423,8140510.75207363
"Australia",1985,3,0.0495754131312272,5724329.39964623,0.0290594498297196,5645533.21902308,0.0304456903292528,5621377.01061579,0.0835434868375347,11010615.1589476,0.0669497586266015,5002996.34472496,0.0246698828084402,5715542.57051382,0.0363893817582409,7113850.18196445,0.0398135259203892,10530989.3113268,0.0398840299169511,7225826.91339741,0.0495754131312272,5724329.39964623
"New Zealand",1969,3,0.0843800112409567,11455814.5458538,0.027983403832703,4200475.34611497,0.0703219701015483,3164220.66101492,0.0369743031226888,7213189.17962908,0.0447726456596923,5093230.93305107,0.0438954024945986,4136551.86720581,0.0356530679722767,4685946.91349315,0.0448655331653872,8105617.22087883,0.0290890199109589,7592724.17953662,0.0843800112409567,11455814.5458538
"Madagascar",1961,3,0.0255454839489492,4419466.23126028,0.0262796736997899,4647015.72379786,0.10601123203439,4147755.91572466,0.0427087894948695,8462497.98475468,0.0379101873375567,4974648.43177645,0.0261783472117254,3573935.65408415,0.0229401720608647,3631633.44734738,0.0311578472024112,8333406.6648305,0.0319689049513996,7695438.79758096,0.0255454839489492,4419466.23126028
"Norway",1977,3,0.0658053787186727,12957121.7549344,0.0630060671938533,2932873.23953283,0.0674165801722558,3398536.06678843,0.0313817234194595,8519109.04330114,0.095874887638627,4086357.01877127,0.0445717293075193,4585599.82601446,0.0571312565193466,4819736.21558809,0.0633278045622699,8471533.49823247,0.0706502699616166,7705635.20837589,0.0658053787186727,12957121.7549344
"Norway",1993,3,0.0728172310184598,12960649.9576426,0.0534987609249937,4848586.67834655,0.150683180766005,5899250.78653886,0.0295724486995037,8922804.32291652,0.0807719368944885,6353045.6193901,0.0404466133286074,7001906.16689869,0.0917193497791226,3884640.30898089,0.0346532613249373,8571545.8059354,0.0561176865196975,8073772.70374684,0.0728172310184598,12960649.9576426
"United States",1985,3,0.097851985698131,13280589.9810026,0.0286323290888998,5539273.51962523,0.0302088740460364,5576114.84071102,0.0820995016176189,11160574.1893702,0.0685317575022119,5086027.11097466,0.0247448155567373,5552472.5487388,0.0356185334880936,7183108.43510373,0.0400197046466411,10753729.0336268,0.0376663834628458,7441476.60326337,0.097851985698131,13280589.9810026
"Norway",2009,3,0.122246102101297,13465850.7788838,0.113447756087567,8107744.41367211,0.176026418569977,5682645.43437415,0.0426786113068682,10988334.9907467,0.058748185038284,7855198.61234652,0.0138214692992525,9728363.59106299,0.112909488352355,6167675.3180772,0.0425039714292913,10839630.1851683,0.0431662631426491,9439276.81702096,0.122246102101297,13465850.7788838
"Mongolia",1985,3,0.133859532109104,3943296.47051835,0.056377173207736,2582292.84106023,0.0769346042275242,3431738.80718335,0.057919506044716,7891836.25966156,0.0887080091823527,5227217.30829134,0.0302935502206408,6022101.08059709,0.0885185950070711,9123561.36334954,0.0511643319523364,10187388.8430096,0.0543176309337019,7765497.25626239,0.133859532109104,3943296.47051835
"United States",2009,3,0.0637982240573135,19033463.1253418,0.0417788044796183,10431910.1036976,0.0361463369933355,8924347.19274905,0.0487973455024028,15851636.5576431,0.0607893490175991,8760847.25006138,0.0101291753723687,9615166.2202155,0.0149004678014396,11211180.6204392,0.0396673263522018,10585162.2205587,0.0382470849698415,9730874.48353002,0.0637982240573135,19033463.1253418
"Finland",1977,3,0.110894235997625,9595916.80123482,0.0631568196458618,2944622.66535684,0.0671705539700512,3409340.99267334,0.0293468895009676,8810014.01910863,0.0911241201080773,4244455.2584064,0.0446487109249017,4589104.26817922,0.0574764299598945,4840626.7546913,0.0582660981308062,8945218.13946144,0.0642283500895639,8269700.14744326,0.110894235997625,9595916.80123482
